geometry,repeat,point_index,direction_signal,direction_error,se_F_hat,first_order_scale,curvature
circle,33,579,0.03289232963631984,0.03807626055856657,0.007217831033541718,0.21943812169423718,0.9999999999999996
circle,33,604,0.050107944131695205,0.0048026553966441215,0.00751506947614079,0.14997760547488156,1.0
circle,33,630,0.0005602433833749962,1.892694898423274,0.0075868672644869815,13.542091686621042,1.0
circle,33,655,0.011673555301484537,1.604170799866942,0.00792741865019492,0.679092054259321,1.0
circle,33,680,0.022829005503532115,1.6210293635891697,0.008242862770470278,0.3610697263704693,1.0
circle,33,705,0.035920705086178194,0.14906561705525379,0.0076528909750273625,0.21304957563241408,1.0
circle,33,730,0.06864800637044935,0.029067320246153487,0.007754799997535002,0.11296467891124631,1.0000000000000002
circle,33,756,0.029276820603773696,0.07956008863398069,0.00661679098842788,0.22600784005811736,1.0000000000000002
circle,33,781,0.04463734736150786,0.008773419767390003,0.007580740327126345,0.16982954353742463,0.9999999999999996
circle,33,806,0.015273885306300033,0.12492629777068842,0.007768999349022101,0.5086459138080351,1.0
circle,33,831,0.020781009229108978,0.4330239913937239,0.007445445421810055,0.35828122396388984,1.0
circle,33,856,0.01086681572235904,1.0429156048179453,0.0083167377102501,0.7653334631540661,0.9999999999999996
circle,33,882,0.034696505919435336,0.3667600236305859,0.008568804560452859,0.24696448052577596,1.0
circle,33,907,0.0062467070417501595,0.11407423630654129,0.007102985833115689,1.1370768287423358,1.0
circle,33,932,0.019599792918723755,0.10206864805456423,0.007824785284114639,0.3992279569770144,1.0
circle,33,957,0.011071086446076727,1.4330062602273936,0.007822170046757964,0.7065404181294163,1.0
circle,33,982,0.055040029206012336,0.1937244364865151,0.007652941399353316,0.13904319292253103,1.0
circle,33,1008,0.06130214293971931,0.05577588146931694,0.006919591899193506,0.11287683541500008,0.9999999999999996
circle,33,1033,0.07865403242065225,0.129202811222055,0.007196638530693168,0.09149738810852807,0.9999999999999996
circle,33,1058,0.051089977176544066,0.23170024387324878,0.007022646835664246,0.13745644887248873,1.0000000000000002
circle,33,1083,0.01734442791810789,0.2755661841892319,0.007474074034895882,0.4309207585389897,1.0
circle,33,1108,0.013510055220938356,0.0063445294013202355,0.007512560903009347,0.5560718131903797,1.0
circle,33,1134,0.051370790469518667,0.012596029892163256,0.006846369821189576,0.13327359300129776,1.0
circle,33,1159,0.02858895570992308,0.08866328005875278,0.00907659378352364,0.3174860206724235,1.0
circle,33,1184,0.04812620392599671,0.1450306320729861,0.00796401658287386,0.16548191906263926,1.0
circle,33,1209,0.03244357121239477,0.17330540525377752,0.007513125393826938,0.2315751661443675,1.0000000000000002
circle,33,1234,0.0485581101125907,0.02057414144280636,0.006881022086188921,0.1417069583275386,0.9999999999999996
circle,33,1260,0.036454909282577046,0.41854080506906965,0.007693270077948414,0.21103522760994142,1.0
circle,33,1285,0.02042298866330787,0.7043902724362893,0.007311949513109729,0.3580254405294973,1.0
circle,33,1310,0.00863607031691517,1.6226023054390788,0.007585364490892153,0.878335193268976,1.0
circle,33,1335,0.026416549667496302,0.8777646769277156,0.007795272656709905,0.2950904926960025,1.0
circle,33,1360,0.03501939458704671,0.4099537981489499,0.008436183066703651,0.24090031156118566,1.0
circle,33,1386,0.01133272010887568,1.23205725608481,0.008044010631910523,0.7098040500983104,1.0
circle,33,1411,0.015160023222005051,0.33927487445441035,0.007240657739164305,0.4776152142467933,1.0
circle,33,1436,0.031685170215930494,0.13703256709437595,0.007889843211261252,0.24900744283502194,0.9999999999999996
circle,33,1461,0.06765556786929364,0.1507413479300837,0.007751578424600202,0.1145741388140555,1.0
circle,33,1486,0.026503263501082685,0.5814487811102906,0.007517277144356435,0.28363590559514856,1.0
circle,33,1512,0.013446303392000543,0.1568591683243262,0.007639414650258123,0.5681423680208609,1.0
circle,33,1537,0.02567612857509625,0.3604371692958865,0.007444134832309393,0.28992434784462,1.0
circle,33,1562,0.06574593287997402,0.08737267185616888,0.007501595244142986,0.11409976124056102,1.0
circle,33,1587,0.004288106162691285,1.9262881285984281,0.007381531985080507,1.7213967436962283,1.0
circle,33,1612,0.06917761454787211,0.13945863610390236,0.007687118392033736,0.11112147249185814,1.0
circle,33,1638,0.03668954950137827,0.20400467882818896,0.007406733626446649,0.20187584004454484,1.0
circle,33,1663,0.07422245757066631,0.0222132190298756,0.008607421091805548,0.11596788052471216,0.9999999999999996
circle,33,1688,0.016113662062998677,0.7846667443734875,0.007952432940376218,0.49352114431127075,1.0
circle,33,1713,0.010978734718840926,0.935082147015296,0.007864927990619178,0.7163783616268591,1.0
circle,33,1738,0.08234969239213241,0.10838325729286657,0.007992540304856174,0.09705610394750876,1.0
circle,33,1764,0.05001780766969569,0.06328512758803681,0.00803416766912225,0.16062614583545443,1.0
circle,33,1789,0.04195901445092682,0.03710191337791644,0.007588785606320652,0.1808618649800776,1.0000000000000002
circle,33,1814,0.03228492765805444,0.6050056372870095,0.007595237249893655,0.23525644320280195,1.0
circle,33,1839,0.017915020436104455,0.3782070680759389,0.0070054589732306445,0.3910382909255532,1.0
circle,33,1864,0.01553064878881638,0.37100007628616205,0.007904511247010077,0.5089620758600965,1.0
circle,33,1890,0.0206032001908867,0.0007326415002017245,0.00740675301827253,0.3594952701352054,1.0
circle,33,1915,0.04555862873140209,0.006351411623941272,0.006882258244167515,0.1510637707017682,1.0
circle,33,1940,0.06411107848174055,0.010906746425363042,0.007254988935207051,0.11316279661826842,1.0
circle,33,1965,0.019458509698143348,0.6416358827508083,0.007120564527981021,0.3659357596466104,1.0
circle,33,1990,0.010023846926583237,0.8804419874216524,0.0073243016297088155,0.7306876973834039,1.0
circle,33,2016,0.020433885527032822,0.23453166274285314,0.007093058153291884,0.3471223396993287,1.0
circle,33,2041,0.017827152930636633,0.5102272571883555,0.007190544252141084,0.4033478750150768,1.0
circle,33,2066,0.02016986181335201,0.05808520377264405,0.007660643696239341,0.37980645416064085,1.0000000000000002
circle,33,2091,0.09400991521901855,0.10884052336700152,0.007763883076462543,0.08258578957735174,1.0
circle,33,2116,0.0427037443185219,0.13322112926099577,0.007006465478694032,0.16407145533735124,1.0
circle,33,2142,0.012152665159270807,0.4692816873766561,0.008242833377567987,0.6782737177021488,1.0
circle,33,2167,0.029664198221461525,0.2895070952985703,0.007647239015311983,0.25779355161466455,0.9999999999999996
circle,33,2192,0.097497950676234,0.06125115517486793,0.008413363710812524,0.08629272361581397,1.0000000000000002
circle,33,2217,0.0666639635938361,0.03401357497142712,0.007492282902900367,0.11238880047020067,1.0000000000000002
circle,33,2242,0.09220503336375005,0.04180524830982574,0.007805893507992262,0.08465799776025146,1.0
circle,33,2268,0.1047849116209008,0.019385402744882433,0.00900139457980692,0.08590353745177438,1.0
circle,33,2293,0.03316561361658286,0.18320455381972156,0.007485409500572014,0.2256979046764658,1.0
circle,33,2318,0.031375999137012826,0.18163682428586952,0.009072640253634707,0.28915860859175413,1.0
circle,33,2343,0.016838560506020964,1.1765426778373742,0.007952730269093065,0.4722927631640132,1.0
circle,33,2368,0.018051829778545858,0.677224868893357,0.008470231737368172,0.46921735033391615,1.0
circle,33,2394,0.03915348682316779,0.0017470119207433242,0.006834005334926904,0.17454397780182135,1.0
circle,33,2419,0.05030839984665262,0.011631667827360085,0.008432263111713733,0.1676114354146923,1.0
circle,33,2444,0.01564518466713737,0.02639461239638269,0.006908671685423434,0.44158454070120784,1.0
circle,33,2469,0.05322852585588554,0.2192254050079434,0.007552862462554118,0.1418950147709001,1.0
circle,33,2494,0.0176296691387801,1.3660535916581076,0.007536913508883737,0.4275130434697007,1.0
circle,33,2520,0.02853779955309379,0.0178761430553283,0.007934557306193968,0.27803675933149447,1.0
circle,33,2545,0.033906280975913264,0.58034325977306,0.00747008098671852,0.22031555132882907,1.0000000000000002
circle,33,2570,0.03154952944714121,0.031390420582011413,0.007783588961394336,0.2467101442649132,1.0
circle,33,2595,0.04451165881338178,0.11115385575052432,0.0082578471140603,0.18552099234678934,1.0
circle,33,2620,0.05870807263991972,0.07138720203675669,0.007246342866047692,0.12343009300428638,1.0
circle,33,2646,0.03969287432493104,0.007637396371770554,0.007558745067544738,0.19043078124471072,1.0
circle,33,2671,0.04869143172146803,0.3512308683823544,0.00778180281609097,0.15981873074929479,1.0
circle,33,2696,0.07326622486438689,0.0846834217558312,0.007613853565327011,0.1039203750352905,1.0
circle,33,2721,0.02174404293235098,0.4820162031419292,0.007792278130806547,0.3583638127945897,1.0
circle,33,2746,0.05384862587633957,0.3752598930397411,0.007073792088781765,0.13136439368065478,1.0000000000000002
circle,33,2772,0.013698597149178685,0.3154241771146073,0.007231142538427633,0.5278746764854811,1.0
circle,33,2797,0.011602866896202133,0.028012850861999058,0.007328961893902792,0.6316509496719055,1.0
circle,33,2822,0.06141398879126022,0.10339777456172303,0.0077001393767773445,0.12538087052038452,1.0
circle,33,2847,0.013139755727171895,0.4337659369886373,0.006870002496468006,0.522840959840785,1.0
circle,33,2872,0.02167513404118757,0.2634941357248947,0.0072551508008330216,0.3347223037719916,1.0
circle,33,2898,0.07479899817770902,0.0974501745084819,0.007512563544289974,0.10043668668451239,1.0
circle,33,2923,0.09194767940437394,0.043928028382536476,0.007420386299574395,0.08070226837308749,1.0
circle,33,2948,0.06270556326552384,0.09544882309137305,0.007880122438852872,0.12566863334732922,1.0
circle,33,2973,0.018762087154951937,0.3486665751533798,0.0071611081360279496,0.3816797180871157,1.0
circle,33,2999,0.04295330297734884,0.47294096587883144,0.0077277161287890314,0.17990970642849505,1.0000000000000002
circle,34,0,0.01578145367042851,0.5205212761748181,0.007899426654886365,0.5005512685874061,1.0
circle,34,25,0.0972712790808806,0.05190626851124002,0.008680412125261107,0.08923921025078109,1.0
circle,34,50,0.016898060139633065,0.12246212575769494,0.007154863968705238,0.4234133332218454,1.0
circle,34,75,0.04285439447732925,0.13328674478450903,0.0072704297240872495,0.1696542399620986,1.0
circle,34,100,0.027129509152458764,0.30477580829269574,0.007510878714813248,0.27685273156269147,1.0
circle,34,126,0.010820556121107314,0.11342093508423848,0.006963774875340625,0.6435690363230603,1.0
circle,34,151,0.0038535266559190143,0.7026545304628713,0.007951957868504169,2.0635533573616174,1.0
circle,34,176,0.010730334335170304,1.335303631059669,0.0071491927042025075,0.6662600139839017,1.0
circle,34,201,0.01882262809023236,0.3664136914344303,0.007816130381694115,0.41525180990799815,1.0
circle,34,226,0.009359877163147816,0.9741905622231494,0.006908370387968986,0.738083445706849,1.0
circle,34,252,0.007846376082903672,1.289365424370892,0.008236214810156444,1.0496839207213358,1.0000000000000002
circle,34,277,0.02217816289208555,0.6498389851597046,0.00764661549057315,0.34478128453560525,1.0
circle,34,302,0.047752165683676226,0.1229214980306739,0.007521412058986679,0.15750933913260873,1.0
circle,34,327,0.0547620781380846,0.13112404081027754,0.007955330526854931,0.1452707931717871,0.9999999999999996
circle,34,352,0.019902399809376175,0.28452496456256215,0.007721557827480745,0.3879711945010299,1.0
circle,34,378,0.019776615183603876,0.7415037764852992,0.007448891641998635,0.3766514933341202,1.0
circle,34,403,0.05833505177986521,0.17935598929343566,0.008069379560313584,0.13832814601355667,1.0
circle,34,428,0.055931773980395394,0.015696718230884397,0.008294471035001923,0.14829622671916703,1.0
circle,34,453,0.02855311224184091,0.29243759300577105,0.008136912776321387,0.28497463629893865,1.0
circle,34,478,0.07779203606542981,0.044562210969915736,0.007170212468689006,0.09217154906008937,1.0
circle,34,504,0.0222112623315298,0.4837689415013176,0.007926415423068149,0.3568646979517358,1.0
circle,34,529,0.022616320113058024,0.34717828909405785,0.007224538618738388,0.3194391741283828,1.0
circle,34,554,0.030690919930016356,0.5205300665492772,0.007592911918578412,0.2473992938593016,1.0000000000000002
circle,34,579,0.03279053927026256,0.0912956409075307,0.007843293770965397,0.23919380240502502,1.0
circle,34,604,0.07536923020904938,0.026557746896632574,0.007388601576000575,0.0980320689956237,1.0
circle,34,630,0.04246883413141921,0.0053700456801016325,0.006994660358583454,0.16470102138755624,1.0000000000000002
circle,34,655,0.018101619549375236,1.562945264471337,0.007463101861910329,0.41228917896287975,1.0000000000000002
circle,34,680,0.016361293927825833,0.03927261153993476,0.007122915048900348,0.4353515730676,0.9999999999999996
circle,34,705,0.03155511586117482,0.23595217474537386,0.007369579127857136,0.2335462547587921,1.0
circle,34,730,0.01473645986974982,1.1135906054215043,0.007744249478522027,0.5255162737163889,1.0000000000000002
circle,34,756,0.09388761857525439,0.028041478553534314,0.007308263337405102,0.07784054434767944,0.9999999999999996
circle,34,781,0.06148480651237009,0.020649584207090323,0.007579558686332884,0.12327531167895857,1.0000000000000002
circle,34,806,0.03337163871823245,0.08606782346656572,0.00693723292361125,0.20787810218684655,1.0
circle,34,831,0.049607520822470254,0.19243602333915058,0.007689585208911317,0.15500845600468383,1.0
circle,34,856,0.012641961751251088,0.41867961297956274,0.007579817883455653,0.5995760810386513,1.0
circle,34,882,0.0073477170527963985,0.6880989590756705,0.007826766781424814,1.0651970843714103,1.0
circle,34,907,0.01159577065279179,0.2863761982142686,0.00705169161355451,0.6081261715759055,1.0
circle,34,932,0.05365952482221778,0.16630408967745278,0.00774174988117891,0.14427540882683015,1.0
circle,34,957,0.02784434137142043,0.35603198328780356,0.008130291432511646,0.29199079712679493,1.0
circle,34,982,0.014386981135336919,0.4798113431177096,0.008349856599323238,0.5803758634821966,1.0
circle,34,1008,0.020571903400145423,0.22259492855195978,0.00841509813013972,0.40905782836216475,1.0
circle,34,1033,0.09319183195436338,0.03199976732695516,0.008609656846481885,0.09238638908502289,1.0
circle,34,1058,0.03646942687253844,0.18312093718024938,0.007129253687038343,0.19548576159299855,1.0000000000000002
circle,34,1083,0.06354032291731775,0.056555666192385,0.008150666465451251,0.1282754964285806,1.0
circle,34,1108,0.01399396636222511,1.0022674834599397,0.007706587609041584,0.5507078843525388,0.9999999999999996
circle,34,1134,0.02336855750213824,0.12092317507361995,0.007381236681174024,0.315861887516961,1.0
circle,34,1159,0.011217096409773244,0.3051693866120422,0.00687342636981186,0.6127634210064534,1.0
circle,34,1184,0.06179674904473161,0.19313731358670727,0.0077774001653350515,0.12585451962376493,1.0
circle,34,1209,0.0546306015530005,0.1679009650672291,0.007755334336869653,0.1419595266463564,1.0
circle,34,1234,0.00978743452928556,0.6109736065155512,0.00760896156786658,0.7774214524857722,1.0000000000000002
circle,34,1260,0.007014385967886754,0.3753041700309497,0.007965488525529123,1.1355931313156569,1.0
circle,34,1285,0.007842984680386118,1.2301798068203014,0.007629991862303547,0.9728428874003506,1.0
circle,34,1310,0.06728312788324618,0.10863551752635907,0.00685107598412693,0.10182457622979922,1.0
circle,34,1335,0.0832025945963391,0.034780279614883565,0.00866631951312883,0.10415924593666634,1.0
circle,34,1360,0.011466818724857716,0.6931172299573085,0.007432025121339875,0.6481331308768984,1.0
circle,34,1386,0.017922265327616572,0.13969205287075576,0.007435277789210708,0.41486261102013844,1.0000000000000002
circle,34,1411,0.04620798072048745,0.09266329850975547,0.0073434163129716635,0.15892095258159114,1.0
circle,34,1436,0.03765371959787204,0.2216523566311891,0.007925946291582777,0.21049570603459594,1.0
circle,34,1461,0.02516935123337841,0.11456723619122305,0.007944980940895185,0.3156609348896894,1.0
circle,34,1486,0.07273484607973246,0.16155804126023976,0.0077873543095407834,0.10706497269553894,1.0
circle,34,1512,0.011198367380681404,0.2002047433261115,0.0077895831395043275,0.695599891904095,1.0
circle,34,1537,0.0555025735446289,0.2039550483352349,0.007097079475231839,0.1278693765348587,1.0
circle,34,1562,0.001770984418030309,1.677534993771175,0.0072097678782528166,4.071050995621706,1.0
circle,34,1587,0.06240614604624709,0.03405280642517601,0.0082341764699533,0.1319449604186618,0.9999999999999996
circle,34,1612,0.021096183867709773,0.4966801507156151,0.008345607078765981,0.3955979494253427,1.0000000000000002
circle,34,1638,0.08948434523376377,0.03578571152611524,0.008932279824755373,0.09981946899674125,1.0
circle,34,1663,0.09108197628576739,0.06283404902280317,0.00927507805456975,0.10183220031885813,1.0
circle,34,1688,0.033878906106511654,0.3982998464699175,0.007040287056845803,0.2078073900825456,1.0
circle,34,1713,0.0758829603020965,0.09373730307657183,0.008187218733281655,0.10789271663477075,1.0000000000000002
circle,34,1738,0.03707693147711372,0.31940404280650636,0.007482446209347579,0.20180866946786652,1.0
circle,34,1764,0.017314800695542903,0.2577716267934838,0.007347131325487337,0.4243266471660054,1.0000000000000002
circle,34,1789,0.0131864799987149,0.5215231801340994,0.007679516702056151,0.5823780647151147,1.0
circle,34,1814,0.002674696788124885,0.04168960614505477,0.0076295640625557975,2.8524968125095618,1.0
circle,34,1839,0.04734727478877813,0.14466588282743792,0.007266084482306066,0.15346362625348428,1.0000000000000002
circle,34,1864,0.05510766521790017,0.20884770589415294,0.007700505977611514,0.13973566013299765,1.0
circle,34,1890,0.02109834762682263,0.610309685187705,0.008111619012190752,0.3844670282083293,1.0000000000000002
circle,34,1915,0.016088155523050353,0.7958382458130279,0.007950546444116535,0.494186324387862,1.0
circle,34,1940,0.005868336736424209,0.21466897297029058,0.007090811293552625,1.2083170431479557,1.0
circle,34,1965,0.055391064671550784,0.08281031884201447,0.007739917408768563,0.1397322375849518,1.0
circle,34,1990,0.01835815978922666,0.6001238636642038,0.008202906955922181,0.44682620971280534,1.0
circle,34,2016,0.07041380384492839,0.009834809540352648,0.008282710309284272,0.11762907067945373,0.9999999999999996
circle,34,2041,0.01730137394969069,0.38472437524177966,0.007602862975168376,0.43943694860744276,1.0
circle,34,2066,0.021454719132520218,0.2904286243693177,0.008280857298444138,0.3859690377345626,1.0
circle,34,2091,0.028692195618051634,0.27170923224377663,0.008024829204081844,0.2796868288125374,1.0000000000000002
circle,34,2116,0.017398634684509303,0.6387939916392558,0.007779662742247963,0.447142139789538,1.0
circle,34,2142,0.0108882468830366,0.2099872983469453,0.007869967883875643,0.7227947683788012,1.0
circle,34,2167,0.03274206642060363,0.4897810884054956,0.007714040381022024,0.2356002911339708,1.0
circle,34,2192,0.06489677769545589,0.12809223001966688,0.008024408230742781,0.12364879298629113,1.0
circle,34,2217,0.005975769602608862,1.0449100098126536,0.008271313710968488,1.3841420036270229,1.0
circle,34,2242,0.013193199985363453,0.9381169075934239,0.008089751122660005,0.6131758126637041,1.0000000000000002
circle,34,2268,0.06057042908298813,0.11230438397766118,0.007638901826656502,0.12611602629049182,0.9999999999999996
circle,34,2293,0.042639749848973986,0.385930738484379,0.007660887259806523,0.17966538938292723,1.0
circle,34,2318,0.021840797877091766,0.07352979838817114,0.00781263554235196,0.35770833951750575,1.0
circle,34,2343,0.023721853393777508,0.12899234973312795,0.008340810138094143,0.35160870441438713,1.0
circle,34,2368,0.060801820841760786,0.1564421852913737,0.007406542178635938,0.12181447983131567,1.0
circle,34,2394,0.013968676794995232,0.6278651467220304,0.007068430974859856,0.5060200818299675,1.0
circle,34,2419,0.02054706413474839,0.12281136620147735,0.007080476429050336,0.3445979621524669,1.0
circle,34,2444,0.07227257793645148,0.03762679289417288,0.007796541941628561,0.10787690385811309,1.0
circle,34,2469,0.004366631833237478,1.744152094757956,0.006955880739239899,1.5929624948670602,1.0
circle,34,2494,0.056002959026555645,0.24498953427698633,0.007580934959156629,0.13536668581318853,1.0
circle,34,2520,0.022142165641510107,0.11536880593952258,0.00820283222009,0.37046205655295433,1.0
circle,34,2545,0.044490855737445496,0.010610434843615868,0.0072359406839024535,0.16263882912488828,1.0
circle,34,2570,0.060719482802854656,0.10342204034608211,0.007871925888807318,0.1296441525097646,1.0
circle,34,2595,0.049126486704276606,0.15404551036542466,0.007782137833175798,0.15841022542526617,1.0
circle,34,2620,0.01456693792263203,0.13375444619233923,0.008036117871996642,0.5516682994516828,1.0000000000000002
circle,34,2646,0.029310107994954832,0.01849184480790166,0.008096579744688758,0.2762384821673952,1.0
circle,34,2671,0.08750920073087831,0.17850696066147417,0.00802559676567298,0.09171146232216797,1.0
circle,34,2696,0.014235249241456267,1.0870922580660294,0.007518549586240341,0.5281642392564946,1.0
circle,34,2721,0.012759178786785345,0.6812419692400578,0.007080662181442396,0.5549465447396837,1.0
circle,34,2746,0.04325728716505616,0.029305942231289805,0.007694286484701172,0.17787260803809085,1.0
circle,34,2772,0.06958082587021283,0.27457839180296223,0.008055106790113533,0.11576618543071764,1.0000000000000002
circle,34,2797,0.07440440325619287,0.04070773801164769,0.007562357464920966,0.10163857425053043,1.0
circle,34,2822,0.01770189939448929,0.34367338910696077,0.008146397200066031,0.46019904522799715,1.0
circle,34,2847,0.04714294833435611,0.01609552148406173,0.007451858316275137,0.15806941609641514,1.0
circle,34,2872,0.04878239858332745,0.03436406778345709,0.008151196106904292,0.16709297499959663,1.0
circle,34,2898,0.029657881424523504,0.10842830426324386,0.007723953566465144,0.2604351084928933,1.0000000000000002
circle,34,2923,0.053386651613653406,0.1667379085556292,0.007867132669095474,0.1473614177196962,1.0
circle,34,2948,0.037282634483736296,0.20514613448978317,0.008361938341681117,0.22428507152113467,1.0000000000000002
circle,34,2973,0.08245083548087717,0.049856786961374785,0.008342738044252836,0.10118439668434613,1.0
circle,34,2999,0.025643377155208633,0.1462762879566417,0.006893708149441327,0.26882996368678724,1.0000000000000002
circle,35,0,0.018751368401972827,1.1521368773677525,0.007208114186429791,0.38440470220143647,1.0
circle,35,25,0.02476701331018731,0.2603130827685493,0.007194504822120696,0.2904873806144971,1.0000000000000002
circle,35,50,0.041039516606150385,0.14403305587177023,0.00705314534506417,0.17186229099021968,1.0
circle,35,75,0.005182263985689154,1.8621831071566355,0.007312396855982833,1.4110429102369255,1.0000000000000002
circle,35,100,0.05809945291166198,0.1897847922711085,0.007810419712545987,0.13443189773957828,1.0
circle,35,126,0.0416583952703475,0.05319508856821206,0.007037378253678365,0.16893061309751362,1.0000000000000002
circle,35,151,0.030907326059084018,0.35173777692882735,0.007349797717202447,0.23780115119477496,1.0000000000000002
circle,35,176,0.020685826714205255,0.3528789177432017,0.006851405422737834,0.3312125503803469,1.0000000000000002
circle,35,201,0.060589094159228675,0.30566123684148744,0.007968490546899099,0.1315169117062195,1.0
circle,35,226,0.013575726777942738,0.033435310403233505,0.007719587555901369,0.5686316233502744,1.0
circle,35,252,0.06818673411798468,0.1004664330960005,0.007739264358157329,0.11350102711718012,0.9999999999999996
circle,35,277,0.020008433631309434,0.3849163302906779,0.007691209788783893,0.3843983957219218,1.0
circle,35,302,0.032822794906162,0.5747724765781342,0.00740753540648302,0.2256826521830523,1.0000000000000002
circle,35,327,0.02323510803167336,0.10959547461457833,0.007865006733729226,0.33849667163190716,1.0
circle,35,352,0.025325615246553697,0.06661746576555604,0.007324224110503992,0.28920221835482046,1.0000000000000002
circle,35,378,0.09971060449364288,0.017363137245268497,0.008335807194725577,0.08360000660969849,1.0
circle,35,403,0.005784098242307693,0.7882126998138219,0.007368681565514849,1.2739551191604506,1.0000000000000002
circle,35,428,0.014705129783185725,0.920507999553127,0.006869049542416732,0.46711927359328737,1.0
circle,35,453,0.06433757057816562,0.05728061232515366,0.008275861200581935,0.12863185734573776,1.0
circle,35,478,0.012697480873225381,0.4396229643311601,0.008024562835800081,0.6319806988424864,1.0000000000000002
circle,35,504,0.08127892961201243,0.015548643007787145,0.007688769293287627,0.09459732466938496,1.0
circle,35,529,0.07434936548229215,0.27639619711955216,0.007568442273877485,0.1017956538671479,1.0000000000000002
circle,35,554,0.026222508143269988,0.3086334543098086,0.007258396474466768,0.276800237216425,1.0
circle,35,579,0.07346346186237429,0.030401465422991852,0.008605586689501538,0.117141044967676,1.0
circle,35,604,0.012901446013402568,0.7134518401907055,0.006950569803413747,0.5387434707856159,0.9999999999999996
circle,35,630,0.08488559168540613,0.13637588934189415,0.008071733734339956,0.09508956201017658,1.0
circle,35,655,0.0780209325838198,0.1680122871456988,0.007811489812616556,0.10012043632296347,1.0000000000000002
circle,35,680,0.08993927798444123,0.10670623232411255,0.008354639958022754,0.09289200608735194,1.0
circle,35,705,0.08444512808021928,0.08880182305367774,0.009566002097635818,0.11328068670283173,1.0
circle,35,730,0.018779058402837653,0.08495158242567377,0.008443086751932352,0.44960117652419357,1.0
circle,35,756,0.03263348524154553,0.15420790973489223,0.008310091973590119,0.2546492325928639,1.0
circle,35,781,0.018520506460064465,0.6869592082536771,0.008172994624502059,0.44129433728636874,1.0
circle,35,806,0.05615141018398192,0.09985506917316635,0.007929254508131964,0.14121202801766694,1.0
circle,35,831,0.020778897471503962,0.03274802386945183,0.007677681260188661,0.3694941596741492,1.0
circle,35,856,0.013862275529768365,0.5589457834110215,0.00714511030681033,0.5154356001268807,1.0000000000000002
circle,35,882,0.04121646662877461,0.1603287248147769,0.007617770416407943,0.18482347079916162,1.0
circle,35,907,0.04772589900969343,0.012477719866636068,0.007813104369289036,0.1637078511124986,1.0
circle,35,932,0.029546838387491083,0.24801897472902756,0.0077549017743581096,0.2624613054248544,1.0
circle,35,957,0.04835083729041716,0.20697869567258553,0.007083709035020697,0.14650643984658865,1.0000000000000002
circle,35,982,0.020501153290060782,0.4515227874093981,0.007532996361477714,0.3674425655423886,1.0000000000000002
circle,35,1008,0.049098063257095696,0.24173510928848227,0.007454117361630185,0.15182100610766777,1.0000000000000002
circle,35,1033,0.022263384650191134,0.560140639753653,0.007743077459504011,0.3477942631439706,1.0
circle,35,1058,0.0041561425699721466,1.1794066672763626,0.007109704848312098,1.710649894370622,1.0000000000000002
circle,35,1083,0.003620369678288753,1.8027915939062256,0.007663592081608714,2.1167982174768074,1.0
circle,35,1108,0.040918910948558734,0.09531054622424907,0.007521695775660461,0.18381954947716891,1.0
circle,35,1134,0.1089285137507693,0.0166603852110733,0.010221173188684906,0.09383377076153965,1.0
circle,35,1159,0.019372549922111407,0.46945721193638185,0.007339121081465504,0.37884125275056285,1.0
circle,35,1184,0.005773075076158133,1.0583682023797838,0.008106473415483767,1.404186383953708,1.0
circle,35,1209,0.056174976554534954,0.25031334813486145,0.008197765431585104,0.14593268986283725,1.0
circle,35,1234,0.02115930569255029,0.5267541325072633,0.0072733820444737685,0.3437438898117796,1.0
circle,35,1260,0.014717307344667436,0.09933964859020544,0.00710678977037088,0.482886550096129,1.0
circle,35,1285,0.06516925535307361,0.18891598558756345,0.0071144155999033915,0.10916828129090861,1.0
circle,35,1310,0.011684742132391452,0.9023206340452719,0.007661594288223576,0.6556922011128302,1.0
circle,35,1335,0.026411068611910598,0.07459547542090719,0.007736999888602141,0.29294535568746305,1.0
circle,35,1360,0.023078307635623203,0.4731753639677753,0.007049809491014514,0.3054734169559545,1.0000000000000002
circle,35,1386,0.06280060584153692,0.09481232648430198,0.007087094625548785,0.11285073655868003,1.0
circle,35,1411,0.03606288169557388,0.2396608807805054,0.00804592056204634,0.22310808742258229,1.0
circle,35,1436,0.018258613869041727,0.3911725031426641,0.008150500969753682,0.446392098995708,1.0
circle,35,1461,0.023952551377140113,0.012097804358675338,0.00704667437179586,0.29419305947178054,1.0
circle,35,1486,0.020761995476170695,0.23523348787146137,0.006980920824191065,0.3362355430721158,1.0000000000000002
circle,35,1512,0.10333177152396825,0.0389912823399395,0.010563682448226289,0.10223073012714194,1.0
circle,35,1537,0.04834442523511894,0.4352018876988806,0.006989983513370333,0.14458716758706203,1.0
circle,35,1562,0.04980198400509105,0.159817793711797,0.007956329274425127,0.15975928335730125,1.0000000000000002
circle,35,1587,0.013092277159984976,0.7241036389500832,0.006896043823461126,0.526726079748608,1.0000000000000002
circle,35,1612,0.02660319533135219,0.2459058375578625,0.007254347582164226,0.272687077315667,1.0
circle,35,1638,0.03907635999437715,0.180837140677038,0.006930329650958102,0.1773535112266172,1.0
circle,35,1663,0.059568590080581955,0.007668151470898441,0.008302651892531297,0.13937969458904112,1.0
circle,35,1688,0.08178260943568118,0.03481962229465871,0.008384938693863102,0.10252716013491264,1.0
